time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points
2020-09-24,10792.17,10213.75,10238.09,29020.54,304956298.0,10742.98,168640220.72,2003147606.76,2171787827.48,176316028.17,1833560374.97,2009876403.13,491144101.32,6675172906.05,7166317007.37,694334708,726113221,495706,950734,316552,571530019,12662,7.61077664975518,649834,133371058.293601,19314656404097.0,621.992647058824,1258397,18499050.0,83687,33970,71111,3463970
2020-09-25,10762.38,10562.14,10742.98,33843.79,360929423.35,10694.12,163144277.99,1720377714.7,1883521996.22,172885642.97,1645923450.02,1818809096.51,481858694.22,5927054173.15,6408912867.37,694938812,726653997,540776,1154509,353070,571883089,13374,8.03870765811635,650003,162395009.904151,19314656404097.0,510.827380952381,1348089,18500093.0,83690,33971,71117,3464175
2020-09-26,10822.99,10658.15,10694.12,13794.51,148097714.06,10734.23,141950432.04,1270309481.03,1412259913.07,152575079.14,1236279115.02,1388854190.61,422563397.02,4745756921.27,5168320314.75,695459441,727093739,439742,959416,276162,572159251,9742,8.63887568284913,650153,144372093.917794,19314656404097.0,574.597315436242,1312045,18500987.0,83690,33971,71127,3464425
2020-09-27,10810.35,10612.42,10734.23,13820.35,148127427.26,10781.47,140627440.63,1319817035.8,1460444472.85,147214151.41,1276750203.71,1423964355.12,415717281.77,4827691333.71,5243408615.47,695851617,727493454,399715,795760,259382,572418633,8209,7.98927191303066,650305,147325239.11732,19314656404097.0,563.079470198676,1015670,18501981.0,83694,33972,71134,3464665
2020-09-28,10951.6,10649.18,10781.47,32269.15,350615325.76,10699.0,142900112.03,1516826954.99,1659727067.02,151752617.08,1391595103.27,1543347720.34,422103858.9,5283092551.95,5705196410.85,696234009,727949053,455599,878745,295476,572714109,12465,7.76268977814692,650434,126429936.553728,19314656404097.0,656.140625,1244179,18502775.0,83695,33972,71139,3464800
2020-09-29,10863.02,10641.03,10699.0,31167.43,334584439.48,10841.29,142831567.0,1458738721.39,1601570284.78,153316587.27,1250602125.04,1403918712.32,433929349.02,5045568360.97,5479497713.59,696673684,728488499,539446,1009336,347696,573061805,13549,7.43914782733077,650575,135710281.409595,19314656404097.0,611.271428571428,1274256,18503637.0,83697,33973,71146,3465020
2020-09-30,10850.12,10666.17,10841.29,29556.58,317604086.65,10779.42,130367100.24,1131331223.01,1261698323.26,140086842.34,994772559.7,1134859402.04,391544253.54,4573727874.86,4965272128.4,697230991,729026061,537562,1124558,351417,573413222,12829,6.79606491240572,650731,149940548.379761,19314656404097.0,553.258064516129,1324411,18504656.0,83610,33938,71159,3463600
2020-10-01,10926.47,10454.66,10779.42,39457.33,422940486.72,10622.79,141724424.61,1656769732.92,1798494154.0,144625896.42,1408453672.21,1553079568.63,405856649.86,5725526000.89,6131382647.22,697640655,729521976,495915,934982,304757,573717979,13640,6.48932266486561,650855,118997569.139739,19314656404097.0,697.121951219512,1300792,18505406.0,83611,33940,71165,3463810
2020-10-02,10668.49,10388.07,10622.79,33798.95,355424408.51,10576.64,143509683.76,1774467352.24,1917977036.0,151349248.7,1528388094.03,1679737342.73,423065808.18,6150538268.67,6573604076.85,698091404,730015958,493982,991524,315443,574033422,13730,8.58673927872135,650991,132191923.493531,19314656404097.0,627.540740740741,1291145,18506200.0,83612,33943,71169,3463995
2020-10-03,10602.28,10507.49,10576.64,10469.92,110570157.37,10552.04,113586383.38,886196696.49,999783079.87,123207876.79,742874415.57,866082292.36,354857761.16,3638937670.15,3993795434.77,698628336,730487313,471355,1019376,310855,574344277,10152,6.99441780417593,651142,146556417.623945,19314656404097.0,566.033333333333,1324275,18507150.0,83612,33941,71173,3464045
2020-10-04,10699.94,10534.5,10552.04,10487.7,111420779.07,10675.52,112304366.8,896626284.89,1008930651.69,115267898.7,754673259.83,869941158.54,335565188.74,3611556944.65,3947122133.38,699130781,730907982,420669,926183,268019,574612296,8890,7.00183048134882,651300,151827559.735041,19300708897945.3,545.987261146497,1219977,18508600.0,83614,33943,71182,3464340
2020-10-05,10799.53,10627.77,10675.52,23891.17,255950434.22,10795.11,114320667.7,1005324135.82,1119644803.52,131792336.39,826877842.19,958670178.58,365498556.3,3939542508.21,4305041068.05,699577046,731369630,461648,951108,294986,574907282,12107,6.92252110345938,651440,137159265.382208,19298087186262.6,604.294964028777,1199752,18509012.0,83617,33944,71190,3464595
2020-10-06,10801.66,10533.32,10795.11,30869.62,329346366.4,10603.9,136476149.12,1354711539.22,1491187688.34,143318856.03,1159272962.02,1302591818.05,406345046.69,4995229466.94,5401574513.63,700014066,731868972,499342,982298,317922,575225204,12564,6.84539815792959,651570,124208548.603724,19298087186262.6,667.302325581395,1300707,18509825.0,83623,33948,71197,3464930
2020-10-07,10679.76,10554.41,10603.9,19601.45,208253472.75,10672.67,125111502.05,1247856129.31,1372967631.36,146817299.4,1097019438.52,1243836734.5,401707139.09,4649026604.83,5050733740.5,700517463,732416854,547882,1068933,370554,575595758,12543,5.69601697954042,651721,147141227.30402,19298087186262.6,563.3,1278854,18510775.0,83626,33950,71204,3465185
2020-10-08,10957.42,10541.2,10672.67,39280.36,423807796.12,10929.4,124499226.99,1455655249.09,1580154472.57,134343078.52,1186610861.02,1320953939.54,382234725.7,5098458351.02,5480693076.72,701030823,732931858,515004,1045186,330227,575925985,12822,6.12522907441324,651883,155164172.78432,19298087186262.6,534.173913043478,1223705,18511781.0,83627,33950,71213,3465420
2020-10-09,11109.32,10839.3,10929.4,32665.61,359802403.01,11058.78,142057040.08,1537156865.69,1679213902.11,144124069.44,1307303970.76,1451428036.55,408697524.63,5415746586.88,5824444111.52,701510047,733449228,517370,1011644,339343,576265328,12973,8.13026915421152,652025,135939701.302664,19298087186262.6,609.716312056737,1313543,18512668.0,83627,33954,71221,3465720
2020-10-10,11485.43,11057.98,11058.78,26181.83,296925751.27,11301.57,128497120.93,1530256064.9,1658753182.12,136928295.17,1233652673.52,1370580968.69,391087226.2,5198771669.0,5589858895.2,701966704,733918534,469306,921691,298486,576563814,9619,6.25108689651585,652168,137071225.462416,19298087186262.6,604.68309859155,1298188,18513568.0,83629,33957,71227,3465965
2020-10-11,11434.1,11284.09,11301.57,17795.07,202131016.49,11375.51,127947409.13,958586668.08,1086534077.21,140276813.37,847380085.79,987656899.16,396276039.67,4099957286.82,4496233330.23,702360590,734324818,406284,802894,256096,576819910,7972,8.33179413587822,652308,133997450.706676,19298087186262.6,618.553956834532,1066880,18514425.0,83631,33956,71235,3466160
2020-10-12,11725.28,11223.99,11375.51,41705.77,478557074.68,11539.76,145781938.52,2052819519.02,2198601461.41,153427860.48,1704437877.54,1857865738.02,442177779.78,6628237753.38,7070415533.16,702816157,734802388,477570,947074,314174,577134084,11640,6.91445727840681,652457,147522382.768781,19298087186262.6,561.844594594594,1184181,18515362.0,83631,33959,71245,3466485
2020-10-13,11561.69,11314.56,11539.76,33529.75,383360256.66,11427.29,127890941.81,1683920309.91,1811811251.72,141702633.2,1415213505.52,1556916138.72,400220550.01,5787120134.4,6187340684.41,703341014,735338303,535915,1065009,333215,577467299,12287,6.85631847344075,652623,159150571.984016,19298087186262.6,520.793939393939,1257751,18516393.0,83631,33959,71252,3466660
2020-10-14,11550.25,11298.88,11427.29,22758.2,259711904.03,11429.3,119005934.84,1525495758.87,1644501693.71,126399194.0,1300827317.71,1427226507.92,364713889.16,5256384735.28,5621098624.45,703768255,735827263,488960,944126,314541,577781840,12248,7.62620957777314,652772,147378819.885773,19298087186262.6,562.391891891892,1136457,18517331.0,83631,33961,71263,3466985
2020-10-15,11607.59,11269.05,11429.3,33044.49,377801262.9,11508.31,122022111.29,1662725334.15,1784747449.22,148213226.78,1431116396.83,1579329623.61,414084014.74,5904145877.35,6318229892.09,704265601,736364448,537185,1046621,340993,578122833,13603,7.71472204321669,652923,147932582.143107,19298087186262.6,560.286666666667,1261410,18518275.0,83632,33964,71268,3467195
2020-10-16,11545.35,11224.89,11508.31,29300.16,332320579.31,11326.25,130144586.3,1575229419.56,1705374005.85,135403154.82,1340143653.88,1475546808.7,412740646.21,5661325217.37,6074065863.58,704728455,736879451,515003,994310,324647,578447480,12004,7.26630091678743,653078,150676243.485824,19298087186262.6,550.084415584416,1215635,18519256.0,83633,33965,71273,3467355
2020-10-17,11410.01,11270.69,11326.25,9901.25,112306061.3,11367.65,107063432.54,707870928.56,814934361.09,117002623.62,667184443.67,784187067.29,364656056.96,3338385559.77,3703041613.05,705141297,737313494,434043,854061,275069,578722549,7897,8.80972013850347,653235,152536373.373914,19529685517635.5,549.897435897436,1029741,18520225.0,83633,33966,71276,3467455
2020-10-18,11513.68,11357.25,11367.65,11528.41,131886570.58,11513.33,95403452.44,787191753.52,882595202.18,105571367.01,742673419.17,848244786.17,333877936.9,3583331811.83,3917209748.74,705480700,737690554,377060,735424,231557,578954106,8033,9.18749303763276,653355,123329197.546717,19997335994446.1,696.411764705882,1083029,18520981.0,83633,33966,71276,3467455
2020-10-19,11821.95,11417.11,11513.33,39224.67,456404609.75,11756.88,106943886.94,1368251250.78,1475195133.92,127867733.79,1187919995.97,1315787729.76,387098254.21,5013802177.62,5400900431.83,705880735,738183913,493359,937659,303929,579258035,13393,11.2250715862229,653480,124604838.001257,19997335994446.1,689.282258064516,1275570,18521768.0,83633,33966,71282,3467605
2020-10-20,12047.73,11688.39,11756.88,48504.61,576128149.71,11921.78,135118036.12,1780528993.47,1915647029.59,146163425.26,1505506528.53,1651669953.8,430918609.19,5990530832.33,6421449441.53,706328669,738707248,523335,1017603,330563,579588598,13194,12.7034856545656,653624,142826894.208386,19997335994446.1,601.342657342658,1226298,18522650.0,83635,33967,71285,3467725
2020-10-21,13236.39,11900.51,11921.78,103080.18,1296152945.69,12813.11,149688079.79,2926147669.36,3075835749.14,165054325.36,2514894355.67,2679948681.03,492978136.04,8521084497.28,9014062629.4,706777309,739199733,492485,1014122,311292,579899890,15114,12.2475174543904,653754,133820562.230618,19997335994446.1,641.813953488372,1297150,18522937.0,83639,33969,71295,3468065
2020-10-22,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25,157283309.95,2752690027.55,2909973333.35,157258900.05,2476235061.95,2633493962.0,488334279.83,8056012971.8,8544347251.63,707225086,739740777,541044,1051445,339087,580238977,14786,11.9117893582372,653891,135616153.975278,19997335994446.1,633.316176470588,1283932,18522937.0,83649,33973,71308,3468590
2020-10-23,13031.82,12732.62,12990.25,32269.84,416662855.54,12937.2,141783877.72,1772837031.45,1914620909.17,151332899.88,1565449005.22,1716781905.1,465529188.68,5646125330.5,6111654519.18,707656934,740253402,512625,989606,323869,580562846,12925,8.46410263375757,654022,129458735.184123,19997335994446.1,663.438461538462,1284365,18525156.0,83654,33975,71317,3468915
2020-10-24,13167.31,12886.47,12937.2,20932.05,273005904.67,13126.13,131811086.42,1166551747.7,1298362834.11,155625423.78,1041207799.21,1196833222.99,459665338.76,4108087786.81,4567753129.69,708262964,740735840,482438,1102593,306774,580869620,9042,6.06406064803389,654174,151226967.660464,19997335994446.1,567.940397350993,1337988,18526093.0,83656,33975,71329,3469235
2020-10-25,13346.7,12910.39,13126.13,28208.48,368884232.62,13041.21,123287730.36,1209431546.64,1332719277.0,134382130.45,1010592629.57,1144974760.01,420326576.95,4272889703.87,4693216280.82,708702073,741141049,405209,857717,242273,581111893,8806,6.7647158875003,654291,116523553.554061,19997335994446.1,737.086206896552,1373567,18526837.0,83658,33976,71336,3469455
2020-10-26,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43,140638459.66,2161943219.51,2302581679.17,152682123.56,1755690030.87,1908372154.43,475343096.67,6377751509.54,6853094606.2,709050478,741561636,420587,828770,252494,581364387,12766,11.2273204595604,654401,109452276.282328,19997335994446.1,784.706422018348,1340452,18527525.0,83660,33977,71340,3469600
2020-10-27,13783.14,13060.64,13069.43,44978.37,603406480.39,13646.02,140679581.45,1842139996.3,1982819577.75,124331842.01,1252738057.85,1377069895.82,468007914.59,5442652203.45,5910660122.08,709376124,741996589,434953,829584,251938,581616325,13580,9.93770919426129,654500,97644048.2374964,19997335994446.1,879.602040816327,1299469,18528125.0,83666,33978,71347,3469860
2020-10-28,13855.57,12906.15,13646.02,32501.89,434942187.78,13285.97,144671409.47,2319883474.93,2464554884.4,82059433.36,870678698.02,952738135.27,441122433.0,5356211705.48,5797334138.48,709692153,742439112,442523,821377,261340,581877665,13746,10.1862186469379,654600,100107166.477003,19997335994446.1,857.959595959596,1287839,18528756.0,83670,33978,71354,3470075
2020-10-29,13643.6,12985.56,13285.97,41497.54,555737562.11,13462.18,141005677.17,1632025065.72,1773030742.89,119867679.91,1051921919.53,1171789599.44,503378848.95,4636981989.55,5140360838.5,710040710,742904159,465047,892820,276070,582153735,13942,8.82832299018028,654708,106493994.380387,19997335994446.1,806.504672897196,1298560,18529412.0,83675,33979,71358,3470250
2020-10-30,13674.89,13132.53,13462.18,56364.21,756044940.71,13565.95,162238150.19,1882363170.99,2044601321.18,159130908.34,1621920046.46,1781050954.8,557324970.44,5648554917.29,6205879887.73,710402422,743345380,441221,900409,268364,582422099,13402,8.75946276575122,654819,111689102.026974,19997335994446.1,768.990909090909,1294094,18530096.044971,83685,33980,71366,3470575
2020-10-31,14077.8,13432.24,13565.95,43579.77,600104833.89,13803.41,143874889.45,1464387699.9,1608262589.35,139393992.69,1181584388.28,1320978384.84,501252674.6,4365615646.25,4866868320.85,710783111,743788104,442724,884817,275796,582697895,12326,6.13655581554805,654932,113018366.656087,19997335994446.1,759.946428571429,1279690,18530818.0,83690,33981,71375,3470875
2020-11-01,13897.02,13630.22,13803.41,20841.63,286724152.06,13761.72,140262964.02,1509493887.69,1649756851.71,136441091.11,1339152465.06,1475593556.17,498544698.98,4501865673.45,5000410372.43,711192842,744214626,426522,894688,276280,582974175,10051,7.729779655231,655057,124626709.754791,19997335994446.1,689.161290322581,1246865,18531600.0,83701,33982,71381,3471160
2020-11-02,13828.48,13221.65,13761.72,33465.17,453096297.52,13571.24,153199387.25,2038808406.38,2192007797.46,142124064.02,1632775185.83,1774899249.85,521784668.64,5637468451.1,6159253119.74,711513890,744598632,384006,782160,224609,583198784,12952,11.4259164538975,655152,94512689.7720418,19997335994446.1,908.744680851064,1326538,18532162.0,83697,33986,71389,3471420
2020-11-03,14071.54,13300.84,13571.24,21969.7,300271386.78,14023.78,144934471.58,1808360298.26,1953294773.73,79579908.4,771207353.03,850787261.42,468198967.15,4389841416.87,4858040384.02,711979572,745129453,530821,1036673,331673,583530457,13754,9.67877408827215,655292,123512789.700312,17865273539019.3,621.237410071942,1282563,18533087.0,83700,33986,71393,3471550
2020-11-04,14258.9,13539.13,14023.78,30406.02,423118194.37,14157.73,151429948.79,2417990316.41,2569420265.2,91421988.02,966079746.08,1057501734.1,504973985.31,5508328719.1,6013302700.39,712615034,745640516,511063,1172973,320697,583851154,13737,6.37486951222974,655451,133719917.539109,16787779609932.7,539.208860759494,1342291,18534075.0,83703,33993,71403,3472005
2020-11-05,15739.47,14114.37,14157.73,42121.25,625288741.44,15599.92,163984440.24,3082426295.4,3246410735.64,84358867.13,1164806118.28,1249164985.41,512586799.34,6597194756.22,7109781555.56,713107575,746158335,517819,1074285,318668,584169822,17238,9.80915991340656,655598,125050875.507579,16787779609932.7,576.58904109589,1281835,18534993.0,83705,33994,71410,3472225
2020-11-06,15948.88,15219.57,15599.92,34543.56,538014394.46,15590.62,211735569.29,4085804135.25,4297539704.54,100315285.16,1537715942.98,1638031228.14,610121642.97,8650544073.79,9260665716.76,713622436,746702562,544227,1088848,340351,584510173,16797,9.07719929137726,655751,131465850.037326,16787779609932.7,548.453947368421,1272637,18535962.0,83708,33995,71418,3472480
2020-11-07,15765.02,14427.34,15590.62,25695.27,388303730.2,14838.16,211796870.53,3901071230.47,4112868101.0,83693308.21,1349310199.5,1433003512.06,550744875.43,7851331455.21,8402076330.65,714204616,747148431,445869,1059747,270901,584781074,12407,5.95225864662486,655897,122996280.529657,16787779609932.7,586.220689655172,1359237,18536862.0,83724,34002,71430,3473115
2020-11-08,15653.89,14739.11,14838.16,18706.65,285202500.11,15488.25,182166324.74,2140142275.39,2322308600.13,82000112.85,967379438.54,1049379551.39,511710677.56,5362951943.26,5874662620.83,714687949,747561130,412699,932713,243047,585024121,11072,6.16848400881365,656035,117363172.293238,16787779609932.7,614.357664233576,1372073,18537725.0,83735,34002,71432,3473275
